"Name","Genre","Publisher","total_sales","exclusive","NA_Sales_prop","EU_Sales_prop","JP_Sales_prop","Other_Sales_prop"
"Puppy Palace","Simulation","Ubisoft",0.37,"yes",0.945945945945946,0,0,0.0810810810810811
"Pure","Racing","Disney Interactive Studios",3.38,"no",0.532544378698225,0.349112426035503,0,0.115384615384615
"Pure Futbol","Sports","Ubisoft",0.42,"no",0.333333333333333,0.523809523809524,0,0.166666666666667
"Pure Pinball","Misc","XS Games",0.04,"yes",0.75,0.25,0,0
"Purr Pals","Simulation","Deep Silver",0.29,"yes",0.931034482758621,0,0,0.0689655172413793
"Purr Pals","Simulation","THQ",0.56,"yes",0.321428571428571,0.642857142857143,0,0.0357142857142857
"Pursuit Force","Racing","Sony Computer Entertainment",0.17,"yes",0.823529411764706,0.0588235294117647,0,0.117647058823529
"Pursuit Force: Extreme Justice","Action","Sony Computer Entertainment",0.17,"yes",0.411764705882353,0.411764705882353,0,0.176470588235294
"Puss in Boots","Action","THQ",0.65,"no",0.846153846153846,0.0769230769230769,0,0.0769230769230769
"Putty Squad","Platform","System 3",0.22,"no",0.363636363636364,0.454545454545455,0,0.136363636363636
"Puyo Pop","Puzzle","Sega",0.05,"yes",0.8,0.2,0,0
"Puyo Pop Fever","Puzzle","Ignition Entertainment",0.04,"yes",0,0,1,0
"Puyo Pop Fever","Puzzle","Sega",0.01,"yes",1,0,0,0
"Puyo Pop Fever (JP sales)","Puzzle","Ignition Entertainment",0.09,"yes",0,0,1,0
"Puyo Pop Fever(us sales)","Puzzle","Ignition Entertainment",0.04,"yes",0.75,0,0,0
"Puyo Puyo 7","Puzzle","Sega",0.38,"no",0,0,1,0
"Puyo Puyo Sun","Puzzle","Compile",0.6,"yes",0,0,1,0
"Puyo Puyo Sun 64","Puzzle","Compile",0.19,"yes",0,0,0.842105263157895,0.157894736842105
"Puyo Puyo Sun Ketteiban","Puzzle","Compile",1.15,"yes",0,0,0.930434782608696,0.0608695652173913
"Puyo Puyo Tetris","Puzzle","Sega",0.22,"no",0,0,1,0
"Puyo Puyo! 15th Anniversary","Puzzle","Sega",0.3,"no",0,0,1,0
"Puyo Puyo!! 20th Anniversary","Puzzle","Sega",0.27,"no",0,0,1,0
"Puzzle & Action: Tant-R","Misc","Sega",0.03,"yes",0,0,1,0
"Puzzle & Dragons","Role-Playing","GungHo",1.51,"yes",0,0,1,0
"Puzzle & Dragons X: God Chapter / Dragon Chapter","Action","GungHo",0.2,"yes",0,0,1,0
"Puzzle & Dragons Z + Super Mario Bros. Edition","Puzzle","Nintendo",0.46,"yes",0.108695652173913,0.108695652173913,0.739130434782609,0.0217391304347826
"Puzzle Challenge: Crosswords and More!","Puzzle","Crave Entertainment",0.25,"no",0.88,0.04,0,0.04
"Puzzle Chronicles","Puzzle","Konami Digital Entertainment",0.1,"no",0.8,0,0,0.1
"Puzzle City","Puzzle","Destineer",0.02,"yes",1,0,0,0
"Puzzle Guzzle","Puzzle","DHM Interactive",0.02,"yes",1,0,0,0
"Puzzle Kingdoms","Puzzle","Zoo Digital Publishing",0.25,"no",0.92,0,0,0.08
"Puzzle Quest 2","Puzzle","D3Publisher",0.12,"yes",0.916666666666667,0,0,0.0833333333333333
"Puzzle Quest: Challenge of the Warlords","Puzzle","D3Publisher",0.77,"no",0.792207792207792,0.0779220779220779,0.038961038961039,0.0779220779220779
"Puzzle Quest: Galactrix","Puzzle","D3Publisher",0.16,"yes",0.9375,0,0,0.0625
"Puzzle Star Sweep","Puzzle","Midas Interactive Entertainment",0.02,"yes",0.5,0.5,0,0
"Puzzle de Harvest Moon","Puzzle","Natsume",0.13,"yes",0.923076923076923,0,0,0.0769230769230769
"Puzzler Brain Games","Puzzle","Namco Bandai Games",0.66,"yes",0,0,1,0
"Puzzler Collection","Puzzle","Ubisoft",1.06,"no",0.207547169811321,0.745283018867924,0,0.0377358490566038
"Puzzler Mind Gym 3D","Puzzle","Ubisoft",0.08,"yes",0.875,0,0,0
"Puzzler World","Puzzle","Ubisoft",0.78,"yes",0.525641025641026,0.384615384615385,0,0.0897435897435897
"Puzzler World 2","Puzzle","Ubisoft",0.12,"yes",0.166666666666667,0.583333333333333,0,0.166666666666667
"Q*bert","Puzzle","Atari",0.84,"yes",0.547619047619048,0.380952380952381,0,0.0595238095238095
"Q*bert","Puzzle","Parker Bros.",0.58,"yes",0.948275862068966,0.0517241379310345,0,0.0172413793103448
"Q-Ball: Billiards Master","Sports","Take-Two Interactive",0.27,"yes",0.481481481481481,0.37037037037037,0,0.148148148148148
"QUIZ PARTY","Misc","Nintendo",0.05,"yes",0,1,0,0
"Qix","Puzzle","Nintendo",1.15,"yes",0.443478260869565,0.173913043478261,0.356521739130435,0.0260869565217391
"Quake","Shooter","GT Interactive",0.19,"yes",0.789473684210526,0.210526315789474,0,0
"Quake 4","Shooter","Activision",0.4,"no",0.8,0.125,0,0.075
"Quake II","Shooter","Activision",0.71,"no",0.661971830985915,0.309859154929577,0,0.0422535211267606
"Quake III: Revolution","Shooter","Electronic Arts",0.21,"yes",0.476190476190476,0.380952380952381,0,0.142857142857143
"Quantum Break","Action","Microsoft Game Studios",0.51,"yes",0.529411764705882,0.372549019607843,0.0196078431372549,0.0784313725490196
"Quantum Redshift","Racing","Microsoft Game Studios",0.13,"yes",0.692307692307692,0.230769230769231,0,0
"Quantum Theory","Shooter","Tecmo Koei",0.28,"no",0.392857142857143,0.392857142857143,0.0714285714285714,0.142857142857143
"Qubed","Puzzle","Atari",0.08,"yes",0.875,0,0,0.125
"Queen's Blade: Spiral Chaos","Role-Playing","Namco Bandai Games",0.11,"yes",0,0,1,0
"Queen's Gate: Spiral Chaos","Role-Playing","Namco Bandai Games",0.14,"yes",0,0,1,0
"Quest 64","Role-Playing","Konami Digital Entertainment",0.47,"yes",0.808510638297872,0.170212765957447,0,0.0212765957446809
"Quick Yoga Training","Misc","Ubisoft",0.14,"yes",0.928571428571428,0,0,0.0714285714285714
"QuickSpot","Misc","Namco Bandai Games",0.14,"yes",0.142857142857143,0,0.928571428571428,0
"Quiz Magic Academy DS","Misc","Konami Digital Entertainment",0.32,"yes",0,0,1,0
"Quiz Magic Academy DS: Futatsu no Jikuu Koku","Misc","Konami Digital Entertainment",0.09,"yes",0,0,1,0
"Quiz Mobile Gundam: Toi Senshi DX","Puzzle","Namco Bandai Games",0.04,"yes",0,0,1,0
"Quiz Present Variety Q-Sama!! DS: Pressure Study x Atama Gai Kunaru Drill SP","Misc","Plenty",0.02,"yes",0,0,1,0
"Quiz! Hexagon II","Misc","Namco Bandai Games",0.06,"yes",0,0,1,0
"Quo Vadis","Strategy","Glams",0.08,"yes",0,0,1,0
"R-Type Command","Strategy","Rising Star Games",0.07,"yes",0.714285714285714,0,0.142857142857143,0.142857142857143
"R-Type Command (correct US sales)","Strategy","Rising Star Games",0.04,"yes",1,0,0,0
"R-Type Delta","Shooter","Irem Software Engineering",0.03,"yes",0.333333333333333,0.333333333333333,0,0
"R-Type Final","Shooter","Metro 3D",0.19,"yes",0.473684210526316,0.368421052631579,0,0.105263157894737
"R-Type III: The Third Lightning","Shooter","Zoo Digital Publishing",0.03,"yes",0.666666666666667,0.333333333333333,0,0
"R-Types","Shooter","Virgin Interactive",0.06,"yes",0.666666666666667,0.333333333333333,0,0
"R.B.I. Baseball 2016","Sports","MLB.com",0.04,"yes",1,0,0,0
"R.C. Pro-Am","Racing","Nintendo",2.14,"yes",0.686915887850467,0.177570093457944,0.088785046728972,0.0467289719626168
"R.U.S.E.","Strategy","Ubisoft",1.06,"no",0.320754716981132,0.5,0.0188679245283019,0.160377358490566
"R/C Stunt Copter","Simulation","Interplay",0.08,"yes",0.5,0.375,0,0.125
"R4: Ridge Racer Type 4","Racing","Namco Bandai Games",2.06,"yes",0.330097087378641,0.223300970873786,0.383495145631068,0.0631067961165049
"R: Racing Evolution","Racing","Namco Bandai Games",0.45,"no",0.577777777777778,0.333333333333333,0,0.0888888888888889
"RACE On","Racing","bitComposer Games",0.03,"yes",0,1,0,0.333333333333333
"RC Revenge Pro","Racing","Acclaim Entertainment",0.17,"yes",0.470588235294118,0.352941176470588,0,0.117647058823529
"RIFT","Role-Playing","Unknown",0.67,"yes",0.656716417910448,0.238805970149254,0,0.104477611940299
"RLH: Run Like Hell","Shooter","Avalon Interactive",0.04,"yes",0.75,0.25,0,0
"RLH: Run Like Hell","Shooter","Virgin Interactive",0.1,"yes",0.5,0.4,0,0.1
"RPG Maker","Role-Playing","ASCII Entertainment",0.5,"yes",0.22,0.14,0.58,0.06
"RPG Maker 3","Role-Playing","Enterbrain",0.06,"yes",0.5,0.333333333333333,0,0.166666666666667
"RPG Maker II","Role-Playing","Enterbrain",0.13,"yes",0.461538461538462,0.384615384615385,0,0.153846153846154
"RPG Tsukuru 2","Role-Playing","ASCII Entertainment",0.31,"yes",0,0,1,0
"RPG Tsukuru DS","Role-Playing","Enterbrain",0.05,"yes",0,0,1,0
"RR64: Ridge Racer 64","Racing","Nintendo",0.4,"yes",0.8,0.175,0,0
"RTX Red Rock","Shooter","LucasArts",0.08,"yes",0.5,0.375,0,0.125
"Rabbids Go Home","Platform","Ubisoft",1.86,"no",0.327956989247312,0.564516129032258,0,0.112903225806452
"Rabbids Invasion: The Interactive TV Show","Misc","Ubisoft",0.03,"no",0,0.666666666666667,0,0
"Rabbids Land","Misc","Ubisoft",0.04,"yes",0.5,0.25,0,0
"Rabbids Party Collection","Misc","Ubisoft",0.18,"yes",0,0.888888888888889,0,0.111111111111111
"Rabbids: Alive & Kicking","Misc","Ubisoft",0.3,"yes",0.5,0.4,0,0.1
"Race Driver 2006","Racing","Codemasters",0.03,"yes",1,0,0,0
"Race Driver: Create & Race","Racing","Codemasters",0.02,"yes",0.5,0,0,0
"Race Pro","Racing","Atari",0.18,"yes",0.333333333333333,0.5,0,0.111111111111111
"Racing Gears Advance","Racing","Zoo Digital Publishing",0.06,"yes",0.666666666666667,0.333333333333333,0,0
"Racing Lagoon","Racing","Square",0.16,"yes",0,0,0.9375,0.0625
"Racquet Sports","Sports","Ubisoft",0.61,"no",0.409836065573771,0.426229508196721,0,0.131147540983607
"Rad Racer","Racing","Nintendo",1.96,"yes",0.576530612244898,0.188775510204082,0.209183673469388,0.0255102040816327
"Radiant Historia","Role-Playing","Atlus",0.34,"yes",0.705882352941176,0,0.264705882352941,0.0588235294117647
"Radiant Silvergun","Shooter","ESP",0.03,"yes",0,0,1,0
"Radiata Stories","Role-Playing","Square Enix",0.65,"yes",0.276923076923077,0.215384615384615,0.446153846153846,0.0769230769230769
"Rage","Shooter","Bethesda Softworks",3.32,"no",0.430722891566265,0.41566265060241,0.0271084337349398,0.126506024096386
"Rage Racer","Racing","Sony Computer Entertainment",1.17,"yes",0.136752136752137,0.094017094017094,0.709401709401709,0.0683760683760684
"Ragnarok DS","Role-Playing","GungHo",0.22,"yes",0.454545454545455,0,0.5,0.0454545454545455
"Ragnarok Odyssey","Role-Playing","GungHo",0.46,"no",0.543478260869565,0.0434782608695652,0.347826086956522,0.0869565217391304
"Ragnarok: Hikari to Yami no Koujo","Role-Playing","GungHo",0.07,"yes",0.285714285714286,0,0.714285714285714,0
"Raiden Fighters Aces","Shooter","Valcon Games",0.09,"yes",0.666666666666667,0.333333333333333,0,0.111111111111111
"Raiden IV","Shooter","Moss",0.12,"yes",0.833333333333333,0,0.0833333333333333,0.0833333333333333
"Raiders of the Lost Ark","Action","Atari",0.5,"yes",0.92,0.06,0,0.02
"Rail Simulator","Simulation","Electronic Arts",0.01,"yes",0,1,0,0
"Railfan","Simulation","Ongakukan",0.01,"yes",0,0,1,0
"Railroad Tycoon 3","Strategy","Gathering of Developers",0.04,"yes",0,0.75,0,0.25
"Railroad Tycoon II","Strategy","PopTop Software",0.11,"yes",0.545454545454545,0.363636363636364,0,0.0909090909090909
"Rain (2013)","Adventure","Sony Computer Entertainment",0.05,"yes",0,0,1,0
"Rainbow Islands Revolution","Platform","Rising Star Games",0.02,"yes",0.5,0,0,0
"Rainbow Islands: Revolution","Action","Rising Star Games",0.01,"yes",1,0,0,0
"Rakushou! Pachi-Slot Sengen 4","Misc","Tecmo Koei",0.01,"yes",0,0,1,0
"Rakushou! Pachi-Slot Sengen 5: Rio Paradise","Misc","Tecmo Koei",0.03,"yes",0,0,1,0
"Rakushou! Pachi-Slot Sengen 6: Rio 2 Cruising Vanadis","Misc","Tecmo Koei",0.01,"yes",0,0,1,0
"RalliSport Challenge","Racing","Microsoft Game Studios",0.57,"yes",0.68421052631579,0.280701754385965,0,0.0350877192982456
"RalliSport Challenge 2","Racing","Microsoft Game Studios",0.27,"yes",0.666666666666667,0.296296296296296,0,0.037037037037037
"RalliSport Challenge(JP sales)","Racing","Microsoft Game Studios",0.01,"yes",0,0,1,0
"Rally Challenge 2000","Racing","Imagineer",0.04,"yes",0.75,0.25,0,0
"Rally Championship","Racing","SCi",0.01,"yes",1,0,0,0
"Rally Cross","Racing","Sony Computer Entertainment",0.32,"yes",0.5625,0.375,0,0.0625
"Rally Cross 2","Racing","989 Studios",0.35,"yes",0.542857142857143,0.371428571428571,0,0.0571428571428571
"Rally Fusion: Race of Champions","Racing","Activision",0.18,"no",0.555555555555556,0.333333333333333,0,0.111111111111111
"Rampage","Action","Activision",0.24,"yes",0.916666666666667,0.0416666666666667,0,0
"Rampage 2: Universal Tour","Action","GT Interactive",0.45,"no",0.688888888888889,0.288888888888889,0,0.0222222222222222
"Rampage World Tour","Action","GT Interactive",1.3,"no",0.638461538461538,0.307692307692308,0,0.0538461538461538
"Rampage: Total Destruction","Action","Midway Games",0.99,"no",0.686868686868687,0.232323232323232,0,0.0808080808080808
"Rampo","Adventure","Sega",0.03,"yes",0,0,1,0
"Rango: The Video Game","Action","Electronic Arts",0.58,"no",0.482758620689655,0.379310344827586,0,0.120689655172414
"Ranma 1/2: Akanekodan Teki Hihou","Role-Playing","TOHO",0.11,"yes",0,0,1,0
"Rapala Fishing Frenzy 2009","Sports","Activision",0.22,"no",0.909090909090909,0,0,0.0454545454545454
"Rapala Pro Bass Fishing 2010","Sports","Activision",1.23,"no",0.747967479674797,0.154471544715447,0,0.0894308943089431
"Rapala Pro Fishing","Sports","Zoo Digital Publishing",0.58,"no",0.586206896551724,0.327586206896552,0,0.103448275862069
"Rapala Tournament Fishing!","Sports","Activision",0.59,"no",0.915254237288135,0,0,0.0677966101694915
"Rapala Trophies","Sports","Activision",0.04,"yes",1,0,0,0
"Rapala for Kinect","Sports","Activision",0.02,"yes",0,1,0,0
"Rapala's Fishing Frenzy","Sports","Activision",0.22,"yes",0.909090909090909,0,0,0.0909090909090909
"Rapala: We Fish","Sports","Activision",0.58,"yes",0.896551724137931,0.0344827586206897,0,0.0689655172413793
"Rapid Reload","Shooter","Sony Computer Entertainment",0.09,"yes",0,0,1,0.111111111111111
"Rare Replay","Misc","Microsoft Game Studios",0.75,"yes",0.626666666666667,0.28,0.0133333333333333,0.0933333333333333
"Rascal","Action","Psygnosis",0.42,"yes",0.571428571428571,0.380952380952381,0,0.0714285714285714
"Rat Attack!","Puzzle","Mindscape",0.06,"no",0.833333333333333,0.333333333333333,0,0
"Ratatouille","Action","THQ",4.46,"no",0.459641255605381,0.307174887892377,0,0.224215246636771
"Ratatouille: Food Frenzy","Puzzle","THQ",0.29,"yes",0.896551724137931,0,0,0.0689655172413793
"Ratchet & Clank","Platform","Sony Computer Entertainment",3.33,"yes",0.432432432432432,0.303303303303303,0.171171171171171,0.0900900900900901
"Ratchet & Clank (2016)","Platform","Sony Computer Entertainment",1.17,"yes",0.273504273504274,0.547008547008547,0.0341880341880342,0.153846153846154
"Ratchet & Clank Collection","Action","Sony Computer Entertainment",0.79,"no",0.594936708860759,0.240506329113924,0.0253164556962025,0.126582278481013
"Ratchet & Clank Future: A Crack in Time","Platform","Sony Computer Entertainment",1.88,"yes",0.558510638297872,0.287234042553192,0.0159574468085106,0.138297872340426
"Ratchet & Clank Future: Quest for Booty","Platform","Sony Computer Entertainment",0.09,"yes",0.111111111111111,0.666666666666667,0,0.222222222222222
"Ratchet & Clank Future: Tools of Destruction","Platform","Sony Computer Entertainment",2.59,"yes",0.359073359073359,0.432432432432433,0.0308880308880309,0.173745173745174
"Ratchet & Clank: All 4 One","Platform","Sony Computer Entertainment",1.15,"yes",0.652173913043478,0.191304347826087,0.0434782608695652,0.104347826086957
"Ratchet & Clank: Full Frontal Assault","Adventure","Sony Computer Entertainment",0.24,"no",0.833333333333333,0.0416666666666667,0,0.0833333333333333
"Ratchet & Clank: Going Commando","Platform","Sony Computer Entertainment",2.78,"yes",0.517985611510791,0.298561151079137,0.0935251798561151,0.0899280575539568
"Ratchet & Clank: Going Commando (JP weekly sales)","Action","Sony Computer Entertainment",0.24,"yes",0,0,1,0
"Ratchet & Clank: Into the Nexus","Shooter","Sony Computer Entertainment",0.71,"yes",0.422535211267606,0.408450704225352,0,0.154929577464789
"Ratchet & Clank: Quest for Booty","Platform","Sony Computer Entertainment",0.58,"yes",0,0.913793103448276,0,0.0689655172413793
"Ratchet & Clank: Size Matters","Platform","Sony Computer Entertainment",4.06,"no",0.376847290640394,0.369458128078818,0.0320197044334975,0.221674876847291
"Ratchet & Clank: Up Your Arsenal","Platform","Sony Computer Entertainment",2.57,"yes",0.509727626459144,0.287937743190662,0.120622568093385,0.0856031128404669
"Ratchet & Clank: Up Your Arsenal (Weekly american sales)","Platform","Sony Computer Entertainment",1.33,"yes",0.954887218045113,0.037593984962406,0,0.0150375939849624
"Ratchet: Deadlocked","Shooter","Sony Computer Entertainment",1.24,"yes",0.685483870967742,0.0241935483870968,0.17741935483871,0.112903225806452
"Rave Master","Fighting","Konami Digital Entertainment",0.05,"yes",0,0,1,0
"Rave Master: Special Attack Force!","Fighting","Konami Digital Entertainment",0.01,"yes",1,0,0,0
"Raven Squad: Operation Hidden Dagger","Shooter","Evolved Games",0.1,"no",0.9,0.1,0,0.1
"Raven's Cry","Role-Playing","TopWare Interactive",0.01,"yes",0,1,0,0
"Raving Rabbids: Travel in Time","Adventure","Ubisoft",0.76,"yes",0.289473684210526,0.618421052631579,0,0.105263157894737
"Raving Rabbids: Travel in Time 3D","Platform","Ubisoft",0.38,"yes",0.289473684210526,0.605263157894737,0,0.105263157894737
"Raw Danger!","Action","505 Games",0.03,"yes",0.666666666666667,0.333333333333333,0,0
"Raw Danger! (JP sales)","Action","505 Games",0.06,"yes",0,0,1,0
"Ray Gigant","Role-Playing","Namco Bandai Games",0.04,"yes",0,0,1,0
"Ray Tracers","Racing","Sony Computer Entertainment",0.06,"yes",0.666666666666667,0.333333333333333,0,0
"RayCrisis: Series Termination","Shooter","JVC",0.02,"yes",0.5,0.5,0,0
"RayStorm","Shooter","Sony Computer Entertainment",0.07,"yes",0.571428571428571,0.428571428571428,0,0
"Rayman","Platform","Ubisoft",3.03,"yes",0.508250825082508,0.438943894389439,0,0.0528052805280528
"Rayman 10th Anniversary","Platform","Ubisoft",0.02,"yes",0.5,0,0,0
"Rayman 2: Revolution","Platform","Ubisoft",0.3,"yes",0.5,0.366666666666667,0,0.133333333333333
"Rayman 2: The Great Escape","Platform","Ubisoft",0.96,"no",0.604166666666667,0.354166666666667,0,0.0416666666666667
"Rayman 3","Platform","Ubisoft",0.14,"yes",0.714285714285714,0.285714285714286,0,0
"Rayman 3: Hoodlum Havoc","Platform","Ubisoft",0.46,"no",0.543478260869565,0.369565217391304,0,0.108695652173913
"Rayman 3D","Platform","Ubisoft",0.64,"yes",0.359375,0.546875,0,0.09375
"Rayman Advance","Platform","Ubisoft",0.5,"yes",0.72,0.26,0,0.02
"Rayman Arena","Racing","Ubisoft",0.74,"no",0.54054054054054,0.351351351351351,0,0.108108108108108
"Rayman Arena","Racing","Unknown",0.07,"yes",0.714285714285714,0.142857142857143,0,0
"Rayman DS","Platform","Ubisoft",0.26,"yes",0.807692307692308,0.153846153846154,0,0.0769230769230769
"Rayman Legends","Platform","Ubisoft",3.36,"no",0.285714285714286,0.550595238095238,0.00892857142857143,0.148809523809524
"Rayman Origins","Platform","Ubisoft",3.22,"no",0.350931677018634,0.506211180124224,0.0031055900621118,0.142857142857143
"Rayman Raving Rabbids","Misc","Ubisoft",1.81,"no",0.850828729281768,0.0552486187845304,0.0110497237569061,0.0773480662983426
"Rayman Raving Rabbids 2","Misc","Ubisoft",2.65,"no",0.588679245283019,0.313207547169811,0,0.0981132075471698
